,x,y,target
6091,17.985535,-7.481041,1
6092,-50.5831,18.947826,0
6093,-25.23621,4.12187,0
6094,-2.9878092,7.158391,1
6095,-30.462671,-14.273841,1
6096,20.500256,7.019102,1
6097,-76.779205,28.433735,0
6098,5.6514807,-26.565453,1
6099,21.048313,-12.665535,1
6100,-6.022753,-14.876482,1
6101,-24.832272,-12.798524,0
6102,-18.441505,-18.711052,0
6103,-49.4522,-14.540794,0
6104,-18.444439,-33.29411,1
6105,-8.501887,-25.816883,1
6106,68.78831,32.094738,1
6107,-54.925064,19.741169,0
6108,-1.6224481,-13.566032,1
6109,-13.817931,-21.962763,1
6110,35.183876,11.824753,1
6111,63.257782,12.823534,1
6112,3.630326,-14.649708,1
6113,61.99134,-11.325415,1
6114,26.95465,-5.291052,1
6115,65.57622,9.709955,1
6116,41.174698,23.041912,1
6117,-89.75571,22.987734,0
6118,19.331047,-10.306035,1
6119,-82.027115,38.729095,0
6120,44.873047,-8.908689,1
6121,5.1561623,-18.716713,1
6122,11.788632,-2.3657055,1
6123,20.175861,-9.372438,1
6124,-52.639233,-4.9390755,0
6125,92.84653,40.942272,1
6126,48.898514,6.3459883,1
6127,10.426453,-8.176452,1
6128,-22.810146,-20.659702,0
6129,15.4037285,-17.254732,1
6130,37.816505,-17.330048,1
6131,51.641296,37.674698,1
6132,46.240032,-10.501537,1
6133,-48.239616,-1.1329145,0
6134,19.591686,3.1676292,1
6135,-12.653302,-16.437485,0
6136,13.50921,-25.819479,1
6137,72.743805,28.289803,1
6138,-66.70839,27.04757,0
6139,-96.05335,34.38958,0
6140,13.840797,-7.393093,1
6141,-55.80049,-4.8935566,0
6142,63.35775,20.332687,1
6143,65.13796,22.564718,1
6144,-7.530023,-11.009888,1
6145,67.95203,45.622242,1
6146,74.74972,17.620743,1
6147,8.997173,-9.342141,1
6148,-7.9779415,-13.303518,1
6149,29.344194,-7.49154,1
6150,48.017685,-0.9392854,1
6151,-38.259674,22.693275,0
6152,54.18148,4.667249,1
6153,-66.96379,39.087315,0
6154,1.4519906,-31.260803,1
6155,39.27375,22.207867,1
6156,-56.499775,31.737782,0
6157,75.5051,35.5958,1
6158,37.639206,-11.149631,1
6159,-25.452316,-9.605091,0
6160,25.957859,-18.829765,1
6161,-21.540983,-1.1346726,0
6162,-35.603683,-15.429277,0
6163,-65.64712,3.8524818,0
6164,-31.126602,-4.9081306,0
6165,75.75405,57.67495,1
6166,8.334061,-27.28275,1
6167,22.958395,-16.546741,1
6168,-56.873333,33.68193,0
6169,4.992253,-8.968609,1
6170,9.442344,-13.517801,1
6171,-20.606316,-15.808072,1
6172,-5.1738033,-14.86967,1
6173,32.869225,9.721084,1
6174,19.466105,-6.326256,1
6175,-14.88017,-15.044641,1
6176,-68.83687,31.198902,0
6177,11.20628,-9.463174,1
6178,-43.321472,9.704636,0
6179,-78.381775,28.434734,0
6180,54.100636,21.767723,1
6181,25.753819,-11.449841,1
6182,35.216454,-0.5468403,1
6183,10.9869375,-7.8397794,1
6184,-16.542799,-16.121037,1
6185,-3.104128,-13.059026,1
6186,78.243,43.6242,1
6187,14.86381,-8.41283,1
6188,19.214458,-4.0598774,1
6189,-45.95355,-3.8992188,0
6190,8.552677,-20.192417,1
6191,-8.421097,-14.386082,0
6192,-13.688303,-21.962387,1
6193,-4.9948854,-5.960779,1
6194,-63.104954,19.405441,0
6195,28.744514,-1.8155211,1
6196,-26.727407,-6.382264,0
6197,18.49606,-2.4304152,1
6198,19.436237,-22.39996,1
6199,-53.65084,30.431627,0
6200,4.125987,-16.354542,1
6201,12.688292,-20.361479,1
6202,-5.9415164,-16.862438,1
6203,33.84495,-3.2534165,1
6204,-37.764404,10.643586,0
6205,29.237516,-14.8817625,1
6206,11.66642,-11.221064,1
6207,64.2619,54.072662,1
6208,-2.2835293,-14.928276,1
6209,5.7797084,-13.000761,1
6210,-18.472248,-23.3597,1
6211,21.13033,-22.730797,1
6212,-35.3358,10.834923,0
6213,4.9029217,-14.238156,1
6214,61.261784,44.336685,1
6215,-9.6065855,1.5651252,1
6216,7.2452226,-16.674593,1
6217,-10.442865,-11.462609,1
6218,-50.154335,25.878471,0
6219,47.54284,19.226377,1
6220,66.658005,11.851642,1
6221,53.237907,5.6773763,1
6222,45.726524,43.269295,1
6223,15.142627,-1.6168664,1
6224,3.9497843,6.5351644,1
6225,41.28519,12.409764,1
6226,-10.212793,-17.354168,1
6227,-29.265163,22.487251,0
6228,-43.54658,16.818192,0
6229,23.350208,-19.16537,1
6230,-21.792768,-3.1367145,0
6231,61.32315,-1.7973903,1
6232,-18.662098,-16.557201,1
6233,7.806751,1.2155308,1
6234,-78.90536,39.678226,0
6235,-59.412148,6.4314947,0
6236,20.348183,-11.824718,1
6237,-1.8356352,-11.917738,1
6238,-23.41597,-3.688592,0
6239,75.01474,47.08865,1
6240,-53.74266,14.51882,0
6241,-79.65584,11.189632,0
6242,30.093758,-7.7037077,1
6243,64.053925,27.154697,1
6244,63.73702,9.703253,1
6245,5.208888,-15.432956,1
6246,-14.215755,4.6394043,1
6247,-93.84814,25.548876,0
6248,94.26517,39.951797,1
6249,41.842285,-2.2774057,1
6250,-36.486134,17.770094,0
6251,-69.69689,6.2860265,0
6252,-12.621017,-15.556226,1
6253,-53.614944,-10.946006,0
6254,7.259209,-13.828624,1
6255,-54.811172,27.031988,0
6256,57.73323,9.913694,1
6257,19.068033,10.3853655,1
6258,33.3388,8.984183,1
6259,-18.119911,-11.628426,0
6260,-60.723938,31.670033,0
6261,36.94947,-0.47601342,1
6262,62.793274,10.4197,1
6263,-65.809,20.197742,0
6264,-19.385254,-4.9826474,1
6265,55.94487,4.065316,1
6266,-5.5743732,-2.4434788,1
6267,10.884834,-7.2797503,1
6268,37.097828,20.344166,1
6269,-33.806824,8.609144,0
6270,-8.024802,-11.464485,1
6271,34.06814,-10.47082,1
6272,-69.619095,29.930582,0
6273,74.93344,27.793327,1
6274,64.64851,63.443424,1
6275,-10.26493,-13.155491,1
6276,23.294939,-11.733776,1
6277,48.900795,6.841748,1
6278,23.688023,-21.225863,1
6279,5.4302588,-26.609085,1
6280,-14.171077,-18.281166,0
6281,-60.431026,19.430578,0
6282,67.70128,24.517994,1
6283,-54.769917,-6.4657965,0
6284,-55.95924,0.6746459,0
6285,4.2423625,-20.501724,1
6286,-4.9904017,-10.849184,1
6287,-1.7618003,-26.519455,1
6288,-36.192734,21.546448,0
6289,-22.465282,1.4728923,0
6290,19.072075,-13.3267765,1
6291,32.589676,-5.81691,1
6292,63.23124,41.516563,1
6293,48.204536,19.144709,1
6294,34.398937,-4.6982117,1
6295,-6.841037,-19.92707,1
6296,-17.013947,-20.716822,0
6297,-59.838234,9.705878,0
6298,-36.3188,1.6263684,0
6299,-9.290982,-24.69495,1
6300,-60.570267,55.966522,0
6301,-41.93401,12.903657,0
6302,17.875727,-12.608067,1
6303,1.8696574,-5.9829044,1
6304,-39.64192,6.217278,0
6305,-28.766367,-12.329949,0
6306,18.266068,0.56687516,1
6307,21.11895,2.6632147,1
6308,-23.854126,-13.200951,1
6309,13.464608,-19.14178,1
6310,19.302094,-16.939732,1
6311,-72.00536,23.56104,0
6312,64.504265,28.620953,1
6313,37.09262,37.79844,1
6314,23.094313,1.328393,1
6315,23.483372,-11.599224,1
6316,-78.707535,9.801929,0
6317,78.38833,42.62455,1
6318,-45.849434,2.3545053,0
6319,-14.857241,5.2154016,0
6320,27.340023,-9.665764,1
6321,17.43338,-12.559046,1
6322,50.842346,39.452164,1
6323,-51.441963,-13.059778,0
6324,15.852602,-20.853283,1
6325,-0.22880197,-13.907257,1
6326,54.213142,37.389763,1
6327,15.266307,-14.010153,1
6328,-17.054905,-17.004498,1
6329,6.3561945,-12.490168,1
6330,45.279846,20.239828,1
6331,-71.74782,19.90321,0
6332,39.05011,18.881233,1
6333,15.686661,-9.985884,1
6334,52.845665,17.216805,1
6335,-11.89423,-15.9651785,1
6336,-46.37784,3.49652,0
6337,23.588627,-25.69035,1
6338,5.2035685,-14.240982,1
6339,-56.050156,34.344612,0
6340,27.727304,-2.8078768,1
6341,62.463665,25.79739,1
6342,-8.109874,15.170743,1
6343,-40.298973,-1.6580538,0
6344,-6.876857,-12.442722,1
6345,-40.527557,14.510558,0
6346,3.7937267,-25.746239,1
6347,-22.614979,-3.8992205,1
6348,15.917568,-5.1581507,1
6349,26.713,-25.73177,1
6350,40.146423,3.6414518,1
6351,-51.62794,12.708951,0
6352,-16.741005,-21.178415,1
6353,-11.815283,-9.552065,0
6354,15.572573,-8.125671,1
6355,20.797037,-2.4413798,1
6356,-2.3039286,-16.7845,1
6357,37.32462,-4.0705204,1
6358,-12.91378,-19.223667,1
6359,-41.25157,6.6757545,0
6360,-8.699837,-15.950519,1
6361,-58.475872,2.7777567,0
6362,49.43723,11.300047,1
6363,6.706048,-23.510208,1
6364,9.927799,-18.647655,1
6365,32.682686,12.770486,1
6366,20.56975,-29.159899,1
6367,18.510395,-3.3212156,1
6368,-62.162437,22.984907,0
6369,12.930111,-16.75824,1
6370,28.774319,-4.097933,1
6371,-14.935263,-23.440744,1
6372,-31.371439,-14.25886,0
6373,-74.20239,9.0866,0
6374,-10.233058,-15.33737,1
6375,-14.016736,-23.201542,1
6376,61.220432,25.338207,1
6377,-16.590542,-18.249493,1
6378,-112.74694,39.882355,0
6379,-42.710518,-17.042051,0
6380,-1.5603163,-23.64757,1
6381,-76.75873,13.636433,0
6382,-3.6528163,-15.173218,1
6383,41.61801,-16.299189,1
6384,-44.608074,9.083996,0
6385,6.4147882,-23.9803,1
6386,-13.5965605,-6.4785,0
6387,-1.5342178,-5.873966,1
6388,37.3107,-3.3316875,1
6389,62.274773,29.682678,1
6390,-6.737771,-21.378334,1
6391,-93.65254,60.00298,0
6392,-64.965195,32.97728,0
6393,64.553024,58.4551,1
6394,-68.24683,18.67987,0
6395,-49.982384,-0.15193558,0
6396,51.125565,16.846195,1
6397,-85.81149,44.23909,0
6398,7.765088,3.5768228,1
6399,43.01643,-8.776485,1
6400,1.8055098,-13.154964,1
6401,86.84209,41.632896,1
6402,-6.8326974,-17.560036,1
6403,-14.892441,-17.206884,1
6404,26.820362,-6.359668,1
6405,-77.4741,17.321917,0
6406,-79.02145,14.666775,0
6407,13.786242,-13.210242,1
6408,20.415764,2.970156,1
6409,53.807083,25.741753,1
6410,-20.588203,-17.48776,1
6411,48.4952,5.047514,1
6412,-52.265724,33.00718,0
6413,28.861275,-13.703823,1
6414,-9.564749,-17.081694,1
6415,21.861399,-15.902412,1
6416,-9.109966,-16.252697,1
6417,94.398,50.523575,1
6418,-17.94484,-6.042817,0
6419,-26.866459,-7.8132267,0
6420,-0.5296519,-6.1713347,1
6421,76.578705,49.31782,1
6422,-13.810053,-19.85722,1
6423,-75.160706,23.216127,0
6424,-58.822083,37.86931,0
6425,71.281006,28.642899,1
6426,-23.283503,4.6684694,1
6427,-54.382065,18.60894,0
6428,-2.9677787,-24.000313,1
6429,-0.7705567,-15.070036,1
6430,-89.56752,31.353453,0
6431,-1.4427598,-10.203183,1
6432,23.130325,-10.236588,1
6433,-58.62755,0.9648826,0
6434,-17.928644,12.116535,1
6435,-51.41205,5.7410493,0
6436,-66.00416,15.331249,0
6437,60.15474,25.35529,1
6438,-4.7525625,-14.146953,1
6439,-81.638336,35.331074,0
6440,-14.923793,6.538882,0
6441,0.49061,-8.312283,1
6442,-18.772182,-11.832806,1
6443,10.228147,-4.248818,1
6444,66.539154,6.277664,1
6445,1.4993948,-1.6605518,1
6446,56.57061,17.115211,1
6447,66.44078,29.636173,1
6448,-65.04451,19.015896,0
6449,0.97405666,-5.67984,1
6450,-23.892292,-15.454167,0
6451,15.534538,-8.340581,1
6452,4.4894,-9.986778,1
6453,35.177612,-2.1111624,1
6454,-67.312035,12.771903,0
6455,-10.693194,-8.108576,1
6456,8.969667,0.7482041,1
6457,-47.872574,-4.6740427,1
6458,-58.531105,15.77132,0
6459,-1.2024324,6.9907036,1
6460,24.641394,-22.51166,1
6461,-44.726044,-4.232181,0
6462,52.45418,8.7754,1
6463,25.473621,-3.3883219,1
6464,35.563263,2.1757452,1
6465,-36.042774,10.709057,0
6466,-42.892326,11.560917,0
6467,-19.90718,-20.182415,0
6468,8.838153,-14.043793,1
6469,16.396137,-9.6000805,1
6470,5.368922,-5.681849,1
6471,71.85103,54.940353,1
6472,27.32685,-2.2368908,1
6473,39.52041,12.881906,1
6474,51.549076,7.64139,1
6475,-96.22383,25.013748,0
6476,-53.510345,8.3900175,0
6477,-39.152206,-7.182402,0
6478,12.521359,-21.355108,1
6479,-29.711945,-11.672291,0
6480,48.125866,-4.120805,1
6481,2.6567998,-17.24493,1
6482,-19.444462,-2.2001162,1
6483,9.587108,-9.071842,1
6484,22.512283,-23.258747,1
6485,-18.06578,-16.342882,1
6486,7.792336,4.5110903,1
6487,53.49143,-25.108032,1
6488,73.443016,22.54969,1
6489,-37.906776,-5.1336803,0
6490,27.914959,-4.962579,1
6491,63.95056,10.753132,1
6492,66.352585,19.976927,1
6493,-54.95918,7.6319046,0
6494,-26.636208,-7.0815544,0
6495,-19.95837,-10.571768,1
6496,-15.825261,-19.976185,1
6497,21.859734,-8.885847,1
6498,-82.90679,10.262548,0
6499,-18.114128,-9.036987,1
6500,-98.06334,48.66832,0
6501,-60.044296,9.217209,0
6502,17.365543,-11.84931,1
6503,22.448969,-12.858522,1
6504,-50.74742,-2.6264272,0
6505,20.197008,-14.470655,1
6506,35.910328,1.4780357,1
6507,5.6927404,-1.7860119,1
6508,-51.38668,7.1827564,0
6509,-34.731094,22.968227,0
6510,-39.14029,4.25688,0
6511,-20.215668,-18.306194,0
6512,12.897587,-27.07321,1
6513,14.557326,-25.530704,1
6514,54.91037,23.797653,1
6515,-77.51376,11.67334,0
6516,-5.22194,24.187895,0
6517,8.780968,-15.74724,1
6518,28.214195,2.9811249,1
6519,-29.667004,-11.787805,0
6520,13.210003,-13.513042,1
6521,7.086624,-25.103035,1
6522,-2.3702054,-1.3747284,1
6523,-62.340904,21.42853,0
6524,-93.74959,25.301271,0
6525,-43.827564,11.241703,0
6526,-11.996542,-20.195034,1
6527,-56.85782,21.51002,0
6528,-3.502656,-27.83177,1
6529,18.820976,-24.016602,1
6530,-59.9368,14.577597,0
6531,-27.090736,-19.5761,0
6532,47.615585,6.8356524,1
6533,-18.049505,-13.336874,1
6534,-10.264835,-0.8688469,1
6535,18.269505,-1.4071586,1
6536,0.9563354,-18.575378,1
6537,-10.423736,-11.290047,1
6538,-38.03383,0.38163912,0
6539,16.748596,-3.8521366,1
6540,12.026067,2.937146,1
6541,37.563965,1.1557655,1
6542,-2.043082,-14.097318,1
6543,-6.183653,-17.188837,1
6544,-24.62016,-13.285551,1
6545,-91.829094,17.882599,0
6546,-10.28018,-16.209436,1
6547,-17.157398,-5.9342537,0
6548,-30.722454,10.627085,0
6549,-11.711897,-2.4043102,1
6550,-59.74716,-2.3304424,0
6551,-65.67522,30.549046,0
6552,1.7678581,-16.106792,1
6553,-9.978591,3.6109962,0
6554,42.980396,-5.552473,1
6555,-56.359955,12.612943,0
6556,12.462757,-5.229474,1
6557,5.7749214,-16.542871,1
6558,-28.255686,44.01122,0
6559,42.17634,20.419624,1
6560,55.051125,-1.7549574,1
6561,20.91047,-19.026525,1
6562,-67.99197,34.451538,0
6563,1.8246665,-17.007664,1
6564,61.348816,29.96181,1
6565,-4.5439177,-17.661722,1
6566,-36.56485,-13.967754,0
6567,17.43295,-7.922514,1
6568,-17.744732,-15.962599,1
6569,0.45834637,-19.266586,1
6570,-14.894602,-21.268864,1
6571,64.485435,-21.651028,1
6572,-23.0307,-19.777542,0
6573,15.480956,-19.384932,1
6574,-5.4355087,-12.176911,1
6575,24.278389,-12.618671,1
6576,8.106121,-11.894668,1
6577,66.39432,60.42582,1
6578,2.2072277,-8.416338,1
6579,45.988647,0.40845907,1
6580,-1.8359227,-11.374122,1
6581,5.901585,-23.745356,1
6582,-32.069344,3.0839803,0
6583,-17.730064,-21.802406,1
6584,-60.848892,21.907738,0
6585,-51.635822,27.620018,0
6586,-34.879993,13.334028,0
6587,-12.343525,-9.8125925,1
6588,81.9745,22.88433,1
6589,15.612986,19.252838,1
6590,19.344288,-10.107318,1
6591,52.31037,8.161403,1
6592,-5.9563327,-24.066906,1
6593,1.1942829,-17.65776,1
6594,33.96438,-19.40512,1
6595,60.78354,28.051182,1
6596,2.634748,-19.48212,1
6597,-9.759359,-15.286136,1
6598,11.936821,-8.695572,1
6599,-24.770187,-3.8015985,0
6600,12.0603485,-14.262059,1
6601,6.9000797,-2.0776625,1
6602,32.157883,-0.10163814,1
6603,1.1209092,-11.937411,1
6604,46.032578,33.630272,1
6605,15.149437,-11.717627,1
6606,71.66322,44.96592,1
6607,74.32499,35.01684,1
6608,54.647247,27.22414,1
6609,12.589946,7.3133345,1
6610,-65.34968,26.92983,0
6611,-3.2388184,-22.829205,1
6612,-55.32969,3.3180082,0
6613,72.199615,38.683952,1
6614,14.799854,-21.382093,1
6615,-10.359721,-15.310888,1
6616,6.103216,-16.173141,1
6617,2.8161654,-10.98801,1
6618,9.935356,-9.960629,1
6619,-37.57165,-6.2194076,0
6620,23.802656,-16.102499,1
6621,-32.725708,-4.6163683,0
6622,-45.044296,22.983732,0
6623,34.933613,-13.817529,1
6624,19.604683,-23.576382,1
6625,-50.363655,8.230358,0
6626,-22.688204,-3.5608144,0
6627,-1.9957554,-25.352222,1
6628,18.569992,-9.015547,1
6629,3.7807307,-15.860576,1
6630,24.266119,8.774218,1
6631,3.060203,3.8141556,1
6632,7.109589,2.6941488,1
6633,17.673267,-16.749664,1
6634,28.063358,13.672672,1
6635,65.82376,6.246026,1
6636,-59.13982,10.38887,0
6637,20.098534,-9.5971775,1
6638,-89.66365,40.145676,0
6639,-39.364914,2.023784,0
6640,23.884687,-17.304401,1
6641,34.74316,14.309327,1
6642,30.399303,-7.0660067,1
6643,-35.126255,-11.21857,0
6644,47.3399,11.458879,1
6645,-22.952816,-14.028712,0
6646,-89.41728,43.809784,0
6647,7.071082,-26.068975,1
6648,-2.6240368,-20.785603,1
6649,26.584797,-12.549671,1
6650,25.840952,-23.374237,1
6651,-0.08377215,-20.616196,1
6652,-37.68535,5.425449,0
6653,44.277214,-2.1463401,1
6654,-105.17901,65.882904,0
6655,29.863342,-14.04418,1
6656,3.257739,-11.955424,1
6657,-55.868446,10.156703,0
6658,42.529343,13.50934,1
6659,-21.778496,1.3435911,0
6660,-34.775307,-9.959705,0
6661,-44.326775,0.7455325,0
6662,-41.336227,14.71997,0
6663,-38.069824,4.834927,1
6664,39.399117,-4.2163963,1
6665,-65.34401,22.486296,0
6666,-28.094315,-29.395082,1
6667,4.2366323,-16.50481,1
6668,-13.931087,-7.3443065,1
6669,63.77044,27.115505,1
6670,6.7202206,-10.834411,1
6671,-52.143547,8.462003,0
6672,1.8218783,-21.556854,1
6673,54.321213,6.5988283,1
6674,-24.170555,-11.789656,0
6675,39.155315,-0.17526823,1
6676,-12.732557,-16.515106,1
6677,-39.830505,25.322212,0
6678,22.651299,-9.328285,1
6679,39.862526,-8.109688,1
6680,30.715038,-5.0204835,1
6681,-26.771759,-14.141348,0
6682,-24.790699,-18.945553,1
6683,21.408245,-23.262222,1
6684,3.94655,-18.839794,1
6685,-60.2819,29.657015,0
6686,-3.7892394,-20.389282,1
6687,59.407677,18.50851,1
6688,37.368866,35.04573,1
6689,-87.0615,44.102333,0
6690,43.727493,-7.482195,1
6691,-63.963753,34.463387,0
6692,-7.4769783,-11.746868,1
6693,-4.302758,-7.7531023,1
6694,-4.1895676,-6.6356077,1
6695,-2.7442465,-11.876205,1
6696,84.11691,30.093513,1
6697,43.89573,4.079857,1
6698,-5.4328966,-15.843348,1
6699,-11.8701935,-23.74031,1
6700,8.618863,-28.881678,1
6701,-75.31946,28.561033,0
6702,67.77822,30.926018,1
6703,39.041603,1.0747982,1
6704,0.3008779,-17.881227,1
6705,58.637695,6.3398147,1
6706,-82.46546,-2.4477243,0
6707,-2.9612408,-6.8041606,1
6708,-9.440866,-21.95973,1
6709,17.59966,-10.171421,1
6710,39.936718,2.2267044,1
6711,-59.685257,9.885347,0
6712,59.559143,19.209166,1
6713,-46.085167,2.4247332,0
6714,-39.937485,9.825048,0
6715,9.435389,-17.153442,1
6716,27.136902,0.85042244,1
6717,-6.8434887,-23.670313,1
6718,-4.5910964,-13.72701,1
6719,-8.395036,-17.284859,1
6720,2.736999,-9.236448,1
6721,60.580215,8.526681,1
6722,16.04588,-20.852638,1
6723,-23.34618,-14.578806,1
6724,28.570324,4.8406773,1
6725,63.02687,41.66889,1
6726,4.065088,-22.074644,1
6727,77.83522,26.545486,1
6728,-26.456656,-9.315405,0
6729,-8.057636,-10.62624,1
6730,37.419044,21.837803,1
6731,-45.11586,-0.5288036,0
6732,4.371681,-14.495901,1
6733,73.29768,60.264038,1
6734,7.9878683,-20.599869,1
6735,-68.023605,25.518993,0
6736,-19.27709,-13.212303,1
6737,68.56581,6.0706077,1
6738,-110.95476,27.425697,0
6739,-22.092295,-18.781563,0
6740,-9.929425,-2.8709931,1
6741,14.237858,-13.245672,1
6742,-24.992424,3.7491226,1
6743,-18.962898,-20.412231,1
6744,2.8331444,-15.616271,0
6745,-33.84378,4.379016,0
6746,12.77177,-2.2156286,1
6747,32.784115,33.408596,1
6748,69.33707,38.77386,1
6749,-66.32393,24.635048,0
6750,47.335396,-1.3483982,1
6751,6.075507,-24.263453,1
6752,12.405701,-1.7616264,1
6753,-35.39216,1.4517728,0
6754,37.497044,-2.524076,1
6755,-11.719033,-24.729046,1
6756,5.0249147,-18.591316,1
6757,12.08708,-17.054695,1
6758,-16.497551,-18.305162,1
6759,-74.170975,9.822439,0
6760,4.6693873,-14.797894,1
6761,-53.880894,31.492952,0
6762,-5.674383,-16.286613,1
6763,-35.528168,1.7157025,0
6764,-3.739918,-6.958136,1
6765,-12.066073,-16.551992,1
6766,29.734964,-10.265961,1
6767,60.270462,10.05863,1
6768,13.476048,-11.235914,1
6769,64.6766,32.782482,1
6770,-54.00502,30.145515,0
6771,45.002174,-17.055649,1
6772,-92.192795,22.421848,0
6773,36.139732,13.688862,1
6774,-7.7030945,-11.581563,1
6775,42.57953,1.77567,1
6776,2.2959461,-11.938276,1
6777,-80.49861,6.1226673,0
6778,15.597376,10.143888,1
6779,-43.159897,12.561742,0
6780,-5.32058,-3.8676953,0
6781,31.01771,-7.5565834,1
6782,-35.53555,-9.093523,0
6783,-109.83334,31.717405,0
6784,76.879105,-10.491348,1
6785,-6.679043,-16.203556,1
6786,-27.417809,-14.440661,0
6787,-19.312277,-21.319635,1
6788,29.3708,-4.1182837,1
6789,-23.619965,-10.154415,0
6790,-0.30076313,-12.067889,1
6791,79.8136,42.44411,1
6792,-57.383293,14.930851,0
6793,5.8201513,-12.21122,1
6794,-4.0038767,-11.066376,1
6795,-16.270529,9.7656975,0
6796,-5.783352,-19.967287,1
6797,30.88309,4.0095787,1
6798,12.085404,-21.054333,1
6799,48.66704,14.177514,1
6800,7.5230465,-0.9254437,1
6801,-20.343035,-8.569666,1
6802,-25.750437,9.494572,0
6803,3.6088257,-13.447365,1
6804,16.416567,-1.6208601,1
6805,13.118504,-30.547544,1
6806,25.047274,-9.648124,1
6807,2.2945542,-12.988558,1
6808,-25.803526,-8.708927,0
6809,-53.361076,29.656288,0
6810,-2.89861,-20.001812,1
6811,16.83157,-4.9178305,1
6812,42.592033,37.118504,1
6813,23.66391,14.2306595,1
6814,-45.76812,9.257586,0
6815,60.25858,22.437363,1
6816,2.8230507,-11.82269,1
6817,-15.55991,-2.3036008,1
6818,-55.09883,11.806435,0
6819,-87.08904,18.63965,0
6820,-13.648774,-18.118805,1
6821,-15.294914,-18.367468,1
6822,-2.8582647,-5.7125416,1
6823,-76.72853,18.782139,0
6824,-7.319409,-25.431406,1
6825,18.996094,-16.605833,1
6826,-17.863398,-4.758622,1
6827,-5.661509,-14.260659,1
6828,22.58768,-14.246838,1
6829,-87.65262,28.58471,0
6830,-41.19236,-5.4760666,0
6831,15.862371,-6.7646747,1
6832,10.191463,-8.733893,1
6833,19.08539,5.3963656,1
6834,3.2693315,-17.156853,1
6835,-15.504778,-4.40861,1
6836,-10.532457,-15.627777,1
6837,13.074429,-12.485172,1
6838,25.620785,8.203653,1
6839,-12.980583,-2.6821542,1
6840,50.153175,23.746086,1
6841,73.09755,34.607548,1
6842,73.05269,18.482222,1
6843,-52.11956,0.71601665,0
6844,34.629223,1.3395569,1
6845,-55.2354,7.539344,0
6846,-26.892673,-2.6081083,1
6847,45.528725,9.47245,1
6848,-86.997986,44.155293,0
6849,43.939384,-4.8770967,1
6850,9.269755,-5.7264633,1
6851,28.429653,-9.188393,1
6852,55.953644,1.0426844,1
6853,-0.9744757,-13.865772,1
6854,-54.27079,2.118925,0
6855,-45.29064,6.464059,0
6856,67.22171,20.184742,1
6857,-97.701126,26.257812,0
6858,-2.92735,-18.516201,1
6859,-3.7990742,-23.909176,1
6860,-61.99443,28.376867,0
6861,-10.948582,-21.712687,1
6862,9.113728,-8.099148,1
6863,-23.101206,-14.675522,1
6864,57.052887,43.974144,1
6865,-100.88594,23.761042,0
6866,-80.055664,43.98079,0
6867,37.685333,-11.808947,1
6868,-55.36414,35.712276,0
6869,16.986519,-18.556175,1
6870,-42.65468,12.228537,0
6871,0.0040843487,-10.473388,1
6872,21.759857,-6.149909,1
6873,-22.43723,-1.4288136,0
6874,-17.816853,-20.83096,1
6875,29.510685,-8.6148815,1
6876,-65.220726,-3.1646805,0
6877,-51.22596,7.0159335,0
6878,-48.60854,-9.13771,0
6879,47.81257,3.9038157,1
6880,26.83979,-3.4988055,1
6881,15.104682,-11.397949,1
6882,-12.432728,-15.7791395,1
6883,6.1481276,-15.768591,1
6884,29.08062,-4.7438393,1
6885,-52.031403,4.720587,0
6886,11.812763,-8.646618,1
6887,5.001027,-17.1749,1
6888,43.13821,14.624998,1
6889,4.0597944,2.602869,1
6890,35.49241,-9.264092,1
6891,-33.37288,-10.930484,0
6892,-80.14386,0.47554755,0
6893,48.98105,20.075119,1
6894,-15.729965,-24.677595,1
6895,-29.347845,-11.120063,0
6896,-12.65988,2.6422477,1
6897,20.367558,-15.242884,1
6898,8.209792,-5.9538517,1
6899,-13.619938,-8.235509,1
6900,8.282356,-17.082153,1
6901,-3.1811414,-28.201117,1
6902,15.055167,-15.583762,1
6903,4.2282305,-15.960309,1
6904,58.381645,16.135693,1
6905,22.701626,12.951385,1
6906,-30.56221,-5.409273,0
6907,-5.1372213,-16.48795,1
6908,16.461979,-7.3191366,1
6909,-0.7689645,-14.764517,1
6910,-70.45089,26.793346,0
6911,-68.370895,16.135319,0
6912,58.903507,16.95271,1
6913,-22.795982,-12.911745,1
6914,25.371151,-5.388714,1
6915,-11.100967,-23.410133,1
6916,-34.23468,-8.855509,0
6917,-82.1004,16.194754,0
6918,22.381042,10.3626,1
6919,-96.12576,31.758615,0
6920,-6.126807,-16.139488,1
6921,-41.29603,-2.3069644,0
6922,9.197295,-22.250494,1
6923,7.6752453,-19.428556,1
6924,6.400283,-8.7742195,1
6925,79.72055,35.33724,1
6926,-53.09297,14.154537,0
6927,68.17217,28.553095,1
6928,-43.638424,14.218273,0
6929,28.544071,-13.899096,1
6930,-11.264417,-16.624084,1
6931,19.835865,-10.58198,1
6932,31.197819,-0.947121,1
6933,-20.768135,-12.376934,1
6934,24.504944,-3.6633132,1
6935,32.14825,-18.593025,1
6936,37.975723,-5.6540775,1
6937,-2.388755,-7.849634,1
6938,-4.1742406,-10.414442,1
6939,77.36733,25.02784,1
6940,9.737843,-19.13606,1
6941,78.61591,32.776688,1
6942,-107.688736,24.78033,0
6943,13.735144,-18.832245,1
